,corredor_armazem,modo_envio,numero_chamadas_cliente,avaliacao_cliente,custo_produto,compras_anteriores,prioridade_produto,genero,desconto,peso_gramas,entregue_no_prazo,performance_prioridade_envio,performance_modo_envio,faixa_desconto,performance_faixa_desconto,corredor_armazem_A,corredor_armazem_B,corredor_armazem_C,corredor_armazem_D,corredor_armazem_F,performance_prioridade_envio_Atraso crítico,performance_prioridade_envio_Atraso problemárico,performance_prioridade_envio_Atraso tolerável,performance_prioridade_envio_Não houve atraso,performance_modo_envio_Atraso Crítico na Entrega por Aviao,performance_modo_envio_Atraso Crítico na Entrega por Caminhao,performance_modo_envio_Atraso Crítico na Entrega por Navio,performance_modo_envio_Atraso Problemático na Entrega por Aviao,performance_modo_envio_Atraso Problemático na Entrega por Caminhao,performance_modo_envio_Atraso Problemático na Entrega por Navio,performance_modo_envio_Atraso Tolerável na Entrega por Aviao,performance_modo_envio_Atraso Tolerável na Entrega por Navio,performance_modo_envio_Não houve atraso,faixa_desconto_Desconto abaixo da média,faixa_desconto_Desconto acima ou igual à média,performance_faixa_desconto_Atraso na Entrega com Desconto Abaixo da Média,performance_faixa_desconto_Entrega no Prazo com Desconto Abaixo da Média,performance_faixa_desconto_Entrega no Prazo com Desconto Acima da Média
10515,B,0,-0.16863465716324372,-0.16863465716324372,0.4648648648648649,-0.16863465716324372,2,1,-0.16863465716324366,0.4648648648648649,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10516,C,0,-0.7022787978570375,-0.7022787978570375,0.5839298758217677,-0.7022787978570375,0,0,-0.7022787978570375,0.5839298758217677,0,Atraso crítico,Atraso Crítico na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
10517,F,0,-0.5688677626835891,-0.5688677626835891,0.5161431701972242,-0.5688677626835891,1,1,-0.5688677626835891,0.5161431701972242,0,Atraso tolerável,Atraso Tolerável na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10518,D,0,-0.3020456923366922,-0.3020456923366922,0.7140978816654492,-0.3020456923366922,2,1,-0.30204569233669215,0.7140978816654492,0,Atraso problemárico,Atraso Problemático na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
10519,F,0,-0.23534017474996796,-0.23534017474996796,0.468809349890431,-0.23534017474996796,1,1,-0.2353401747499679,0.468809349890431,0,Atraso tolerável,Atraso Tolerável na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10520,A,0,-0.23534017474996796,-0.23534017474996796,0.5111760409057706,-0.23534017474996796,2,0,-0.2353401747499679,0.5111760409057706,0,Atraso problemárico,Atraso Problemático na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
10521,B,0,-0.23534017474996796,-0.23534017474996796,0.506208911614317,-0.23534017474996796,2,1,-0.2353401747499679,0.506208911614317,0,Atraso problemárico,Atraso Problemático na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
10522,C,2,-0.3687512099234164,-0.3687512099234164,0.508254200146092,-0.3687512099234164,2,1,-0.36875120992341637,0.508254200146092,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10523,F,2,-0.7689843154437618,-0.7689843154437618,0.6867786705624543,-0.7689843154437618,0,1,-0.7689843154437618,0.6867786705624543,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10524,D,2,-0.43545672751014064,-0.43545672751014064,0.47231555880204534,-0.43545672751014064,0,0,-0.4354567275101406,0.47231555880204534,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10525,F,2,-0.6355732802703133,-0.6355732802703133,0.535427319211103,-0.6355732802703133,2,0,-0.6355732802703133,0.535427319211103,0,Atraso problemárico,Atraso Problemático na Entrega por Caminhao,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10526,A,2,-0.7689843154437618,-0.7689843154437618,0.5758948137326516,-0.7689843154437618,1,1,-0.7689843154437618,0.5758948137326516,0,Atraso tolerável,Não houve atraso,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
10527,B,2,-0.5021622450968648,-0.5021622450968648,0.4797662527392257,-0.5021622450968648,2,1,-0.5021622450968648,0.4797662527392257,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10528,C,2,-0.6355732802703133,-0.6355732802703133,0.6705624543462381,-0.6355732802703133,2,1,-0.6355732802703133,0.6705624543462381,0,Atraso problemárico,Atraso Problemático na Entrega por Caminhao,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10529,F,2,-0.23534017474996796,-0.23534017474996796,0.6011687363038715,-0.23534017474996796,2,0,-0.2353401747499679,0.6011687363038715,0,Atraso problemárico,Atraso Problemático na Entrega por Caminhao,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10530,D,2,-0.5688677626835891,-0.5688677626835891,0.449963476990504,-0.5688677626835891,2,1,-0.5688677626835891,0.449963476990504,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10531,F,2,-0.43545672751014064,-0.43545672751014064,0.5048940832724617,-0.43545672751014064,2,1,-0.4354567275101406,0.5048940832724617,0,Atraso problemárico,Atraso Problemático na Entrega por Caminhao,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10532,A,2,-0.7022787978570375,-0.7022787978570375,0.4490869247626005,-0.7022787978570375,1,1,-0.7022787978570375,0.4490869247626005,0,Atraso tolerável,Não houve atraso,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
10533,B,2,-0.3020456923366922,-0.3020456923366922,0.6878013148283418,-0.3020456923366922,2,1,-0.30204569233669215,0.6878013148283418,0,Atraso problemárico,Atraso Problemático na Entrega por Caminhao,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10534,C,2,-0.6355732802703133,-0.6355732802703133,0.7275383491599707,-0.6355732802703133,2,0,-0.6355732802703133,0.7275383491599707,0,Atraso problemárico,Atraso Problemático na Entrega por Caminhao,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10535,F,2,-0.3687512099234164,-0.3687512099234164,0.45025566106647186,-0.3687512099234164,2,0,-0.36875120992341637,0.45025566106647186,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10536,D,2,-0.7689843154437618,-0.7689843154437618,0.4726077428780131,-0.7689843154437618,1,1,-0.7689843154437618,0.4726077428780131,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10537,F,2,-0.3687512099234164,-0.3687512099234164,0.6731921110299488,-0.3687512099234164,2,0,-0.36875120992341637,0.6731921110299488,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10538,A,2,-0.23534017474996796,-0.23534017474996796,0.6452885317750182,-0.23534017474996796,2,1,-0.2353401747499679,0.6452885317750182,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10539,B,2,-0.16863465716324372,-0.16863465716324372,0.7260774287801315,-0.16863465716324372,2,1,-0.16863465716324366,0.7260774287801315,0,Atraso problemárico,Atraso Problemático na Entrega por Caminhao,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10540,C,2,-0.5021622450968648,-0.5021622450968648,0.5493060628195763,-0.5021622450968648,2,0,-0.5021622450968648,0.5493060628195763,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10541,F,2,-0.3020456923366922,-0.3020456923366922,0.5595325054784515,-0.3020456923366922,1,0,-0.30204569233669215,0.5595325054784515,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10542,D,2,-0.3020456923366922,-0.3020456923366922,0.4506939371804237,-0.3020456923366922,1,1,-0.30204569233669215,0.4506939371804237,0,Atraso tolerável,Não houve atraso,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
10543,F,2,-0.16863465716324372,-0.16863465716324372,0.5639152666179693,-0.16863465716324372,1,1,-0.16863465716324366,0.5639152666179693,0,Atraso tolerável,Não houve atraso,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
10544,A,1,-0.6355732802703133,-0.6355732802703133,0.46223520818115416,-0.6355732802703133,1,0,-0.6355732802703133,0.46223520818115416,0,Atraso tolerável,Atraso Tolerável na Entrega por Aviao,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10545,B,1,-0.7022787978570375,-0.7022787978570375,0.6934989043097151,-0.7022787978570375,1,0,-0.7022787978570375,0.6934989043097151,0,Atraso tolerável,Atraso Tolerável na Entrega por Aviao,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10546,C,1,-0.3687512099234164,-0.3687512099234164,0.5428780131482834,-0.3687512099234164,2,1,-0.36875120992341637,0.5428780131482834,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10547,F,1,-0.3687512099234164,-0.3687512099234164,0.6981738495252009,-0.3687512099234164,2,1,-0.36875120992341637,0.6981738495252009,0,Atraso problemárico,Atraso Problemático na Entrega por Aviao,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
10548,D,1,-0.16863465716324372,-0.16863465716324372,0.5732651570489409,-0.16863465716324372,2,1,-0.16863465716324366,0.5732651570489409,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10549,F,1,-0.43545672751014064,-0.43545672751014064,0.5485756026296567,-0.43545672751014064,0,1,-0.4354567275101406,0.5485756026296567,0,Atraso crítico,Atraso Crítico na Entrega por Aviao,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
10550,A,1,-0.16863465716324372,-0.16863465716324372,0.7252008765522279,-0.16863465716324372,1,0,-0.16863465716324366,0.7252008765522279,0,Atraso tolerável,Atraso Tolerável na Entrega por Aviao,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10551,B,1,-0.3020456923366922,-0.3020456923366922,0.6265887509130752,-0.3020456923366922,1,1,-0.30204569233669215,0.6265887509130752,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10552,C,1,-0.23534017474996796,-0.23534017474996796,0.48429510591672753,-0.23534017474996796,2,0,-0.2353401747499679,0.48429510591672753,0,Atraso problemárico,Atraso Problemático na Entrega por Aviao,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
10553,F,1,-0.5021622450968648,-0.5021622450968648,0.5209642074506939,-0.5021622450968648,1,0,-0.5021622450968648,0.5209642074506939,0,Atraso tolerável,Atraso Tolerável na Entrega por Aviao,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10554,D,1,-0.5021622450968648,-0.5021622450968648,0.535573411249087,-0.5021622450968648,2,0,-0.5021622450968648,0.535573411249087,0,Atraso problemárico,Atraso Problemático na Entrega por Aviao,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
10555,F,1,-0.5688677626835891,-0.5688677626835891,0.5943024105186268,-0.5688677626835891,2,1,-0.5688677626835891,0.5943024105186268,0,Atraso problemárico,Atraso Problemático na Entrega por Aviao,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
10556,A,1,-0.3020456923366922,-0.3020456923366922,0.55427319211103,-0.3020456923366922,0,1,-0.30204569233669215,0.55427319211103,0,Atraso crítico,Atraso Crítico na Entrega por Aviao,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
10557,B,1,-0.43545672751014064,-0.43545672751014064,0.445872899926954,-0.43545672751014064,1,0,-0.4354567275101406,0.445872899926954,0,Atraso tolerável,Atraso Tolerável na Entrega por Aviao,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10558,C,1,-0.5688677626835891,-0.5688677626835891,0.44937910883856835,-0.5688677626835891,2,0,-0.5688677626835891,0.44937910883856835,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10559,F,1,-0.6355732802703133,-0.6355732802703133,0.5842220598977356,-0.6355732802703133,2,1,-0.6355732802703133,0.5842220598977356,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10560,D,1,-0.6355732802703133,-0.6355732802703133,0.7035792549306062,-0.6355732802703133,1,0,-0.6355732802703133,0.7035792549306062,0,Atraso tolerável,Atraso Tolerável na Entrega por Aviao,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10561,F,1,-0.5021622450968648,-0.5021622450968648,0.633162892622352,-0.5021622450968648,1,1,-0.5021622450968648,0.633162892622352,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10562,A,1,-0.3687512099234164,-0.3687512099234164,0.5048940832724617,-0.3687512099234164,0,0,-0.36875120992341637,0.5048940832724617,0,Atraso crítico,Atraso Crítico na Entrega por Aviao,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
10563,B,1,-0.5688677626835891,-0.5688677626835891,0.4669101533966399,-0.5688677626835891,1,1,-0.5688677626835891,0.4669101533966399,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10564,C,1,-0.16863465716324372,-0.16863465716324372,0.44835646457268075,-0.16863465716324372,2,0,-0.16863465716324366,0.44835646457268075,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10565,F,1,-0.5688677626835891,-0.5688677626835891,0.5171658144631117,-0.5688677626835891,2,1,-0.5688677626835891,0.5171658144631117,0,Atraso problemárico,Atraso Problemático na Entrega por Aviao,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
10566,D,0,-0.7022787978570375,-0.7022787978570375,0.7240321402483565,-0.7022787978570375,2,1,-0.7022787978570375,0.7240321402483565,0,Atraso problemárico,Atraso Problemático na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
10567,F,0,-0.23534017474996796,-0.23534017474996796,0.5171658144631117,-0.23534017474996796,1,0,-0.2353401747499679,0.5171658144631117,0,Atraso tolerável,Atraso Tolerável na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10568,A,0,-0.5021622450968648,-0.5021622450968648,0.6457268078889701,-0.5021622450968648,1,0,-0.5021622450968648,0.6457268078889701,0,Atraso tolerável,Atraso Tolerável na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10569,B,0,-0.5021622450968648,-0.5021622450968648,0.6157779401022644,-0.5021622450968648,1,0,-0.5021622450968648,0.6157779401022644,0,Atraso tolerável,Atraso Tolerável na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10570,C,0,-0.5688677626835891,-0.5688677626835891,0.6953981008035062,-0.5688677626835891,2,1,-0.5688677626835891,0.6953981008035062,0,Atraso problemárico,Atraso Problemático na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
10571,F,0,-0.3020456923366922,-0.3020456923366922,0.48414901387874365,-0.3020456923366922,2,0,-0.30204569233669215,0.48414901387874365,0,Atraso problemárico,Atraso Problemático na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
10572,D,0,-0.23534017474996796,-0.23534017474996796,0.5677136596055515,-0.23534017474996796,1,0,-0.2353401747499679,0.5677136596055515,0,Atraso tolerável,Atraso Tolerável na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10573,F,0,-0.23534017474996796,-0.23534017474996796,0.4936449963476991,-0.23534017474996796,1,0,-0.2353401747499679,0.4936449963476991,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10574,A,0,-0.3020456923366922,-0.3020456923366922,0.5647918188458729,-0.3020456923366922,2,1,-0.30204569233669215,0.5647918188458729,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10575,B,0,-0.5021622450968648,-0.5021622450968648,0.5421475529583638,-0.5021622450968648,1,0,-0.5021622450968648,0.5421475529583638,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10576,C,0,-0.5021622450968648,-0.5021622450968648,0.5682980277574872,-0.5021622450968648,1,0,-0.5021622450968648,0.5682980277574872,0,Atraso tolerável,Atraso Tolerável na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10577,F,0,-0.16863465716324372,-0.16863465716324372,0.5680058436815194,-0.16863465716324372,1,1,-0.16863465716324366,0.5680058436815194,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10578,D,0,-0.7689843154437618,-0.7689843154437618,0.5506208911614316,-0.7689843154437618,1,1,-0.7689843154437618,0.5506208911614316,0,Atraso tolerável,Atraso Tolerável na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10579,F,0,-0.16863465716324372,-0.16863465716324372,0.6619430241051862,-0.16863465716324372,1,1,-0.16863465716324366,0.6619430241051862,0,Atraso tolerável,Atraso Tolerável na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10580,A,0,-0.23534017474996796,-0.23534017474996796,0.6915997078159241,-0.23534017474996796,1,0,-0.2353401747499679,0.6915997078159241,0,Atraso tolerável,Atraso Tolerável na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10581,B,0,-0.6355732802703133,-0.6355732802703133,0.4390065741417093,-0.6355732802703133,2,0,-0.6355732802703133,0.4390065741417093,0,Atraso problemárico,Atraso Problemático na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
10582,C,0,-0.5688677626835891,-0.5688677626835891,0.44251278305332364,-0.5688677626835891,1,1,-0.5688677626835891,0.44251278305332364,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10583,F,0,-0.5021622450968648,-0.5021622450968648,0.6883856829802776,-0.5021622450968648,1,1,-0.5021622450968648,0.6883856829802776,0,Atraso tolerável,Atraso Tolerável na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10584,D,0,-0.5021622450968648,-0.5021622450968648,0.5276844411979547,-0.5021622450968648,2,0,-0.5021622450968648,0.5276844411979547,0,Atraso problemárico,Atraso Problemático na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
10585,F,0,-0.43545672751014064,-0.43545672751014064,0.4461650840029219,-0.43545672751014064,1,1,-0.4354567275101406,0.4461650840029219,0,Atraso tolerável,Atraso Tolerável na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
